785287609333481500,"GargandonaMc","Mon Oct 10 01:15:30 +0000 2016","#debate2016 #HilaryClinton al ataque y bien"
785287630325854200,"JUIYJX97","Mon Oct 10 01:15:35 +0000 2016","RT @_candyclover: [#WINGS] ชาร์ตเรียลไทม์ MelOn, Genie, Bugs, Naver Music เวลา 07:00น. (ไทย) https://t.co/HwRpKPvYjq"
785287701599817700,"Liz_Marie_W","Mon Oct 10 01:15:52 +0000 2016","#YoLucho por más momentos de risas con mi compañera de vida!💞 bancogeneral @asaldanap https://t.co/53hhhmifTk"
785287714199441400,"basimk511","Mon Oct 10 01:15:55 +0000 2016","RT @k2014kkkk: #تسديد_قروض_بنكية
💢الراجحي
💢الاهلي
💢 الانماء
💢البلاد
💢العربي
💢الرياض
💢سامبا
💢تعثرات سما
لمن يرغب بسداد قرضه القديم

ابوفيصل/…"
785287718377054200,"CWiLL1213","Mon Oct 10 01:15:56 +0000 2016","So pumped right now to get up on stage I'm doing push ups backstage lmao 😂"
785287739377791000,"noseonarug17","Mon Oct 10 01:16:01 +0000 2016","@ArifHasanNFL how come every time I watch someone play the packers they play like complete arse"
785287764522651600,"lizlove1892000","Mon Oct 10 01:16:07 +0000 2016","@TuPercyJackson @Travis_Maddox1  lastima que no te dejaron ir"
785287798077034500,"Ko_Suke_poke","Mon Oct 10 01:16:15 +0000 2016","RT @g10ekusuuy8420: あなたを開発したいのです♪"
785287806474133500,"LuLibanio","Mon Oct 10 01:16:17 +0000 2016","RT @hmzuado: ""Você ta ficando com fulano?"" https://t.co/wJawPcoibE"
785287848400420900,"wcsheik_w","Mon Oct 10 01:16:27 +0000 2016","to embrazado"
785287890360303600,"Voronezh53","Mon Oct 10 01:16:37 +0000 2016","I WARNED YOU !!! Real Issues? No, just bait, right up front.
@realDonaldTrump #debate #MSM #MediaBias https://t.co/VQPuN6tFNg"
785287890343342100,"LegalSmokersBBQ","Mon Oct 10 01:16:37 +0000 2016","RT @iHateDanae: They asked this man about grabbing pussies and he's talking about ISIS?! 😂😂😂😂😂😂😂😂 #debate"
785287932282142700,"GreysonNation","Mon Oct 10 01:16:47 +0000 2016","When you pivot, you must address the issue fully (but briefly) beforehand and only to something relevant. #NeverTrumpOrHillary #debates"
785288037169115100,"mollyannlong","Mon Oct 10 01:17:12 +0000 2016","RT @lncompleted: if I ever loved you, I'll always love you, that's how I was raised"
785288058144854000,"moqyqazurit","Mon Oct 10 01:17:17 +0000 2016","RT @StylishRentals: 10,000 Stable/NON Drop/Fast Followers #twittermarketing for $20 https://t.co/t3DQrnLjuJ https://t.co/sA4FLsusiS"
785288066512646100,"gayforlexa","Mon Oct 10 01:17:19 +0000 2016","RT @AnnaKendrick47: Doubling down on ""locker room talk""?! Like all men do this?! Trumps words are an attack on women, this pathetic excuse…"
785288074909495300,"_m3ya","Mon Oct 10 01:17:21 +0000 2016","RT @JasFly: Is ""ISIS"" Trump's safe word??? #Debates"
785288083277279200,"SantiagoBoffo","Mon Oct 10 01:17:23 +0000 2016","Lindo finde en belen. Mañana se vuelve a casa😔"
