788913493651009500,"joehoft","Thu Oct 20 01:23:28 +0000 2016","RT @karey_donna: Communications 4 #Hillary @XochitlHinojosa Plans for DREAMers #BirdDogging #Trump #Veritas #PodestaEmails12… "
788913521379639300,"TruthBlooms1","Thu Oct 20 01:23:35 +0000 2016","RT @JohnRMoffitt: #Trump will take us back to forced birth when thousands of young girls died. I knew some of them. https://t.co/sXJiOSGxRp"
788913529881366500,"milomich","Thu Oct 20 01:23:37 +0000 2016","There is only one thought in #trump's head at this very moment: ""Damn, I really wish I used the crapper before this… https://t.co/dqNaJFzWtR"
788913553293975600,"Mollyright","Thu Oct 20 01:23:43 +0000 2016","With this #immigration answer #Trump has officially acknowledged the #Latinovote is never gonna happen 4 him...  #hombre #debatenight"
788913561250607100,"sweetieconserve","Thu Oct 20 01:23:44 +0000 2016","BUILD THE WALL! #debatenight #AmericaFirst #MakeAmericaGreatAgain"
788913576383770600,"LiveFromZimbawe","Thu Oct 20 01:23:48 +0000 2016","#clinton  she's 150 lbs + 20 lbs of pancake makeup to hide the evil   #trump will win!!!! #debatenight #obama #BillClinton likes poontang"
788913578501869600,"erielizabeth34","Thu Oct 20 01:23:49 +0000 2016","RT @TanyaIvy: Wtf #Trump?? At 9 months the baby is full term! Pretty sure that's not an abortion, it's called a c-section  #dumbass #debate…"
788913593068687400,"kimloconto","Thu Oct 20 01:23:52 +0000 2016","Can I just build a wall around #Trump?"
788913593735675900,"AwardedXnAuthor","Thu Oct 20 01:23:52 +0000 2016","RT @TheRebelTV: Studies show pastors, evangelicals undecided on #Trump vs #Clinton: https://t.co/H1mYMTPk1y @Tiffany_Gabbay… "
788913605391552500,"RuggerLace","Thu Oct 20 01:23:55 +0000 2016","RT @montetjwitter11: 65% of all mass shootings in The USA since 1982 have been from White Christians. #Trump saying illegals killing Americ…"
788913633795444700,"PastaFajoule","Thu Oct 20 01:24:02 +0000 2016","@seanhannity @ericbolling @megynkelly @JudgeJeanine @GENUG 
Why is #CrookedHillary not wearing American flag pin during the last debate?"
788913686974824400,"_BetoWolf_","Thu Oct 20 01:24:14 +0000 2016","RT @AnaKasparian: #Trump loves to demonize Mexicans for drug trafficking. How about US drug trafficking with pharmaceuticals acting as the…"
788913701592195100,"Wunder_Mom","Thu Oct 20 01:24:18 +0000 2016","After hearing HRC position on abortion directly from her mouth how could any Christian even think of voting for her #imnotwithher #prolife"
788913702946865200,"m_lacan","Thu Oct 20 01:24:18 +0000 2016","""We have some bad hombres here"" #debatenight #trump is bilingual guys!"
788913709976395800,"RealWonderman","Thu Oct 20 01:24:20 +0000 2016","BIG #Sniff #Trump #Debate"
788913711150993400,"knicks148","Thu Oct 20 01:24:20 +0000 2016","#Trump https://t.co/o2beljidgS"
788913713810145300,"Lmver28","Thu Oct 20 01:24:21 +0000 2016","What #Trump wants is called a dictatorship and ripping people of their human rights. #scaretacticsneedtostop how did he get this far?"
788913752678727700,"johnrennhack","Thu Oct 20 01:24:30 +0000 2016","Trump talking about drugs and Mr. sniffles is back. #Debatenight #sniffwhentrumpsniffs #sniffles #trump"
788913776280023000,"TiffanyAlaniz","Thu Oct 20 01:24:36 +0000 2016","RT @FOX23: #Trump on 2nd Amendment. #debate WATCH: https://t.co/EuRGUlP7sM https://t.co/f29LBLW9Tu"
788913781934067700,"Soccermom1714","Thu Oct 20 01:24:37 +0000 2016","RT @PassionatObsrvr: #Trump sees heroin as his biggest problem? Can't say I'm surprised.  #debatenight  #BorderSecurity #nazi"
788913813378568200,"spacemanshairdo","Thu Oct 20 01:24:45 +0000 2016","#debatenight #debate #Trump https://t.co/74IYVrO5Rg"
788913885545766900,"ChrisWatters1","Thu Oct 20 01:25:02 +0000 2016","RT @JackiSchechner: #Trump supporters: Ask yourselves why a man who doesn't give to charity and never has engaged in public svc would care…"
788913909407346700,"WolfensPride","Thu Oct 20 01:25:07 +0000 2016","@florida4trump MrTrump is doing GREAT! #CrookedHillary is arrogant,snarky,shrill,and ""uppity"" besides lying constantly! #Florida4Trump #MAGA"
788913953627840500,"NBC12","Thu Oct 20 01:25:18 +0000 2016","RT @MikeNBC12: #Clinton - Law enforcement would be going school to school, rounding up people. #Trump's immigration plan would rip… "
788913973743591400,"7HL","Thu Oct 20 01:25:23 +0000 2016","#TrumpSniff #Trump https://t.co/5Fuc5Vn1RA"
788914000486621200,"Paigelovett","Thu Oct 20 01:25:29 +0000 2016","@HillaryClinton AWWWW POOR THING! YOU DONT WANT TO RIP FAMILIES APART?!?!?! YOU HAVE DONE THAT ALREADY HONEY! #debatenight #LockHerUp"
788914132066168800,"bb_plum","Thu Oct 20 01:26:01 +0000 2016","Very much better hombre #debatenight #trump"
788914155713507300,"blueyedmexicana","Thu Oct 20 01:26:06 +0000 2016","RT @dianaaitchison: #Debate
There has been a wall built. In Vegas a line of taco trucks are blocking Trump Tower, amid #trump protestors."
